Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode,Year,Month,Month_Name,Quarter,Week_of_Year,Day_of_Week,Profit_Margin_%,Revenue_after_Ship,Is_Profitable,Discount_Bucket
ORD-009217,2023-10-13,CUST-0086,William Brown,Home Office,South,Virginia,PROD-0125,Technology,Accessories,Premium Phone 666,253.76,1,0.5,-65.65,36.09,Card,2023,10,Oct,4,41,Friday,-25.87,217.67,0,High (>35%)
ORD-009218,2023-06-07,CUST-0029,William Martin,Home Office,East,Connecticut,PROD-0088,Technology,Phones,Eco Speaker 810,1142.05,8,0.0,193.8,124.25,UPI,2023,6,Jun,2,23,Wednesday,16.97,1017.8,1,No Discount
ORD-009219,2021-07-12,CUST-0149,Sarah Williams,Consumer,East,Massachusetts,PROD-0031,Technology,Phones,Pro Camera 858,2912.36,2,0.5,-831.7,93.43,UPI,2021,7,Jul,3,28,Monday,-28.56,2818.93,0,High (>35%)
ORD-009220,2023-10-02,CUST-0044,Linda Davis,Home Office,South,Texas,PROD-0166,Technology,Copiers,Basic Laptop 386,2986.23,3,0.5,-167.14,40.56,Card,2023,10,Oct,4,40,Monday,-5.6,2945.67,0,High (>35%)
ORD-009221,2022-12-01,CUST-0063,John Moore,Home Office,South,Texas,PROD-0100,Office Supplies,Envelopes,Ultra Tape 865,1330.45,10,0.1,184.92,338.23,Card,2022,12,Dec,4,48,Thursday,13.9,992.22,1,Low (≤15%)
ORD-009222,2022-04-07,CUST-0298,Linda Harris,Consumer,North,Ohio,PROD-0015,Technology,Accessories,Classic Camera 347,6928.4,8,0.0,1770.38,309.41,Card,2022,4,Apr,2,14,Thursday,25.55,6618.99,1,No Discount
ORD-009223,2023-11-28,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0027,Technology,Machines,Ultra Monitor 633,8020.18,6,0.2,670.92,116.46,Cash,2023,11,Nov,4,48,Tuesday,8.37,7903.72,1,Medium (16–35%)
ORD-009224,2022-09-06,CUST-0012,Richard Moore,Consumer,West,California,PROD-0151,Technology,Accessories,Ultra Laptop 464,5551.83,4,0.0,1549.51,66.71,Cash,2022,9,Sep,3,36,Tuesday,27.91,5485.12,1,No Discount
ORD-009225,2021-08-20,CUST-0369,Richard White,Consumer,East,New Jersey,PROD-0058,Furniture,Tables,Premium Shelf 560,7718.74,8,0.3,-1085.72,193.37,Cash,2021,8,Aug,3,33,Friday,-14.07,7525.37,0,Medium (16–35%)
ORD-009226,2021-03-18,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0191,Furniture,Furnishings,Premium Stool 286,1688.13,2,0.0,441.44,16.16,Cash,2021,3,Mar,1,11,Thursday,26.15,1671.97,1,No Discount
ORD-009227,2022-06-16,CUST-0290,Robert Taylor,Corporate,North,Michigan,PROD-0117,Technology,Machines,Classic Printer 270,507.32,5,0.3,-60.38,36.24,Net Banking,2022,6,Jun,2,24,Thursday,-11.9,471.08,0,Medium (16–35%)
ORD-009228,2023-08-23,CUST-0153,Mary Brown,Home Office,North,Ohio,PROD-0158,Office Supplies,Binders,Basic Marker 122,779.77,7,0.2,-39.21,55.63,Cash,2023,8,Aug,3,34,Wednesday,-5.03,724.14,0,Medium (16–35%)
ORD-009229,2021-05-25,CUST-0416,Richard Brown,Home Office,South,Texas,PROD-0103,Technology,Phones,Premium Printer 469,5011.5,6,0.2,790.29,18.9,Cash,2021,5,May,2,21,Tuesday,15.77,4992.6,1,Medium (16–35%)
ORD-009230,2021-06-04,CUST-0155,Robert Miller,Consumer,West,Arizona,PROD-0090,Furniture,Chairs,Smart Chair 476,1140.6,6,0.5,-383.29,113.85,Net Banking,2021,6,Jun,2,22,Friday,-33.6,1026.75,0,High (>35%)
ORD-009231,2022-01-13,CUST-0108,Richard Martin,Home Office,East,Connecticut,PROD-0097,Furniture,Tables,Basic Shelf 354,5084.26,6,0.1,726.59,86.04,UPI,2022,1,Jan,1,2,Thursday,14.29,4998.22,1,Low (≤15%)
ORD-009232,2023-12-22,CUST-0014,Jennifer Wilson,Consumer,South,Texas,PROD-0040,Office Supplies,Binders,Eco Tape 725,566.03,6,0.3,-26.08,18.56,Net Banking,2023,12,Dec,4,51,Friday,-4.61,547.47,0,Medium (16–35%)
ORD-009233,2023-07-16,CUST-0467,Jennifer Jones,Corporate,West,Oregon,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,5562.14,7,0.1,974.78,309.78,Cash,2023,7,Jul,3,28,Sunday,17.53,5252.36,1,Low (≤15%)
ORD-009234,2023-09-08,CUST-0082,Jessica Thomas,Consumer,East,Connecticut,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,36.32,2,0.2,-1.53,26.79,Cash,2023,9,Sep,3,36,Friday,-4.21,9.53,0,Medium (16–35%)
ORD-009235,2021-02-23,CUST-0122,Jennifer Brown,Home Office,South,Georgia,PROD-0096,Furniture,Furnishings,Eco Shelf 422,3495.05,5,0.2,321.96,114.63,Net Banking,2021,2,Feb,1,8,Tuesday,9.21,3380.42,1,Medium (16–35%)
ORD-009236,2022-07-20,CUST-0064,John Moore,Consumer,East,Connecticut,PROD-0115,Office Supplies,Fasteners,Pro Scissors 222,1176.74,6,0.0,275.03,235.43,Card,2022,7,Jul,3,29,Wednesday,23.37,941.31,1,No Discount
ORD-009237,2023-09-28,CUST-0231,James Thomas,Consumer,East,Pennsylvania,PROD-0024,Technology,Copiers,Pro Monitor 453,7522.79,4,0.0,521.43,132.3,Card,2023,9,Sep,3,39,Thursday,6.93,7390.49,1,No Discount
ORD-009238,2023-08-27,CUST-0056,Robert White,Home Office,East,Connecticut,PROD-0127,Technology,Accessories,Smart Monitor 377,4985.13,5,0.4,-881.56,104.11,UPI,2023,8,Aug,3,34,Sunday,-17.68,4881.02,0,High (>35%)
ORD-009239,2023-11-17,CUST-0268,Patricia Jackson,Home Office,North,Ohio,PROD-0170,Office Supplies,Envelopes,Eco Stapler 376,196.54,2,0.2,7.56,56.64,Net Banking,2023,11,Nov,4,46,Friday,3.85,139.9,1,Medium (16–35%)
ORD-009240,2022-05-30,CUST-0031,Robert Williams,Consumer,West,Arizona,PROD-0187,Technology,Copiers,Smart Camera 278,4173.46,3,0.4,-781.96,38.56,Net Banking,2022,5,May,2,22,Monday,-18.74,4134.9,0,High (>35%)
ORD-009241,2021-03-16,CUST-0316,Jessica Miller,Home Office,South,Florida,PROD-0168,Office Supplies,Paper,Premium Scissors 491,673.26,6,0.3,49.16,68.95,Card,2021,3,Mar,1,11,Tuesday,7.3,604.31,1,Medium (16–35%)
ORD-009242,2021-10-22,CUST-0211,Barbara Anderson,Consumer,South,North Carolina,PROD-0031,Technology,Phones,Pro Camera 858,12614.55,5,0.0,966.11,157.72,UPI,2021,10,Oct,4,42,Friday,7.66,12456.83,1,No Discount
ORD-009243,2023-12-04,CUST-0186,John Martin,Home Office,North,Minnesota,PROD-0146,Furniture,Chairs,Basic Desk 268,7507.79,5,0.1,855.47,55.12,Card,2023,12,Dec,4,49,Monday,11.39,7452.67,1,Low (≤15%)
ORD-009244,2021-12-12,CUST-0023,Richard Harris,Home Office,East,Massachusetts,PROD-0090,Furniture,Chairs,Smart Chair 476,3825.22,4,0.1,-46.77,183.68,Cash,2021,12,Dec,4,49,Sunday,-1.22,3641.54,0,Low (≤15%)
ORD-009245,2022-06-23,CUST-0492,John Jackson,Corporate,West,Nevada,PROD-0113,Furniture,Chairs,Basic Cabinet 564,518.22,2,0.2,75.4,51.22,Card,2022,6,Jun,2,25,Thursday,14.55,467.0,1,Medium (16–35%)
ORD-009246,2021-01-25,CUST-0317,Susan Williams,Home Office,East,Connecticut,PROD-0101,Technology,Machines,Premium Camera 902,15759.28,6,0.0,4464.68,196.12,Net Banking,2021,1,Jan,1,4,Monday,28.33,15563.16,1,No Discount
ORD-009247,2023-07-03,CUST-0027,Patricia Taylor,Home Office,West,Arizona,PROD-0076,Furniture,Furnishings,Smart Shelf 948,5758.48,3,0.0,1488.45,129.05,UPI,2023,7,Jul,3,27,Monday,25.85,5629.43,1,No Discount
ORD-009248,2022-02-25,CUST-0080,Richard Anderson,Consumer,South,Georgia,PROD-0110,Furniture,Bookcases,Ultra Chair 927,2959.66,2,0.2,83.07,76.39,Card,2022,2,Feb,1,8,Friday,2.81,2883.27,1,Medium (16–35%)
ORD-009249,2022-05-06,CUST-0196,Jessica Miller,Corporate,West,Washington,PROD-0153,Furniture,Chairs,Elite Cabinet 669,1877.44,2,0.1,421.34,79.87,Cash,2022,5,May,2,18,Friday,22.44,1797.57,1,Low (≤15%)
ORD-009250,2021-08-23,CUST-0277,Joseph Williams,Home Office,South,Florida,PROD-0072,Technology,Machines,Premium Printer 989,2800.28,4,0.0,783.31,35.46,Card,2021,8,Aug,3,34,Monday,27.97,2764.82,1,No Discount
ORD-009251,2022-07-24,CUST-0363,Joseph Williams,Home Office,North,Ohio,PROD-0198,Furniture,Chairs,Elite Cabinet 850,7676.07,7,0.1,858.86,34.61,Cash,2022,7,Jul,3,29,Sunday,11.19,7641.46,1,Low (≤15%)
ORD-009252,2021-03-01,CUST-0255,William Miller,Corporate,North,Minnesota,PROD-0013,Technology,Accessories,Classic Monitor 951,277.85,1,0.3,-7.03,30.44,Cash,2021,3,Mar,1,9,Monday,-2.53,247.41,0,Medium (16–35%)
ORD-009253,2021-12-01,CUST-0200,Joseph Thomas,Home Office,West,California,PROD-0191,Furniture,Furnishings,Premium Stool 286,8219.14,9,0.0,2540.13,407.41,UPI,2021,12,Dec,4,48,Wednesday,30.91,7811.73,1,No Discount
ORD-009254,2023-12-28,CUST-0007,Robert Jackson,Consumer,South,Texas,PROD-0052,Office Supplies,Storage,Elite Folder 271,555.22,7,0.5,-45.21,328.57,Net Banking,2023,12,Dec,4,52,Thursday,-8.14,226.65,0,High (>35%)
ORD-009255,2022-03-08,CUST-0200,Joseph Thomas,Home Office,West,California,PROD-0082,Technology,Phones,Smart Camera 356,8704.51,6,0.0,2146.78,231.14,UPI,2022,3,Mar,1,10,Tuesday,24.66,8473.37,1,No Discount
ORD-009256,2023-12-14,CUST-0326,Barbara Thomas,Corporate,East,Pennsylvania,PROD-0018,Technology,Copiers,Premium Printer 909,19132.59,8,0.0,3908.0,110.18,Cash,2023,12,Dec,4,50,Thursday,20.43,19022.41,1,No Discount
ORD-009257,2021-07-31,CUST-0363,Joseph Williams,Home Office,North,Ohio,PROD-0177,Furniture,Bookcases,Pro Lamp 676,245.79,3,0.5,-66.8,13.9,UPI,2021,7,Jul,3,30,Saturday,-27.18,231.89,0,High (>35%)
ORD-009258,2023-12-15,CUST-0149,Sarah Williams,Consumer,East,Massachusetts,PROD-0015,Technology,Accessories,Classic Camera 347,15369.78,7,0.0,1157.08,104.45,Net Banking,2023,12,Dec,4,50,Friday,7.53,15265.33,1,No Discount
ORD-009259,2022-08-24,CUST-0430,Mary Harris,Home Office,North,Minnesota,PROD-0188,Office Supplies,Envelopes,Smart Scissors 328,470.88,8,0.4,-112.19,143.21,UPI,2022,8,Aug,3,34,Wednesday,-23.83,327.67,0,High (>35%)
ORD-009260,2023-06-12,CUST-0124,Michael Williams,Home Office,North,Minnesota,PROD-0130,Technology,Machines,Classic Speaker 435,3079.5,9,0.2,365.64,63.78,Card,2023,6,Jun,2,24,Monday,11.87,3015.72,1,Medium (16–35%)
ORD-009261,2022-05-07,CUST-0259,Patricia Thomas,Corporate,South,Florida,PROD-0088,Technology,Phones,Eco Speaker 810,16020.49,9,0.1,-59.68,71.16,Card,2022,5,May,2,18,Saturday,-0.37,15949.33,0,Low (≤15%)
ORD-009262,2022-12-08,CUST-0002,Robert White,Consumer,West,California,PROD-0011,Technology,Machines,Ultra Laptop 706,2597.97,5,0.0,669.03,212.71,Net Banking,2022,12,Dec,4,49,Thursday,25.75,2385.26,1,No Discount
ORD-009263,2022-04-27,CUST-0208,Susan Jones,Corporate,East,Connecticut,PROD-0082,Technology,Phones,Smart Camera 356,2982.94,3,0.5,-423.51,21.63,UPI,2022,4,Apr,2,17,Wednesday,-14.2,2961.31,0,High (>35%)
ORD-009264,2022-01-24,CUST-0024,James Brown,Home Office,South,Virginia,PROD-0195,Furniture,Chairs,Smart Stool 557,1221.44,1,0.0,86.74,29.11,Card,2022,1,Jan,1,4,Monday,7.1,1192.33,1,No Discount
ORD-009265,2022-06-05,CUST-0277,Joseph Williams,Home Office,South,Florida,PROD-0117,Technology,Machines,Classic Printer 270,11973.76,10,0.0,3201.88,48.41,Cash,2022,6,Jun,2,22,Sunday,26.74,11925.35,1,No Discount
ORD-009266,2023-01-28,CUST-0404,Patricia White,Home Office,West,California,PROD-0096,Furniture,Furnishings,Eco Shelf 422,2031.7,3,0.2,127.82,126.9,Card,2023,1,Jan,1,4,Saturday,6.29,1904.8,1,Medium (16–35%)
ORD-009267,2021-05-26,CUST-0100,Jessica Harris,Corporate,South,North Carolina,PROD-0162,Technology,Copiers,Premium Monitor 491,11254.41,5,0.2,1311.42,233.75,Card,2021,5,May,2,21,Wednesday,11.65,11020.66,1,Medium (16–35%)
ORD-009268,2021-05-15,CUST-0362,Sarah Wilson,Home Office,South,Georgia,PROD-0121,Technology,Machines,Elite Laptop 979,2279.0,3,0.0,357.63,110.63,Card,2021,5,May,2,19,Saturday,15.69,2168.37,1,No Discount
ORD-009269,2022-06-07,CUST-0105,John Davis,Consumer,West,Nevada,PROD-0191,Furniture,Furnishings,Premium Stool 286,14335.58,10,0.2,-70.28,218.37,Card,2022,6,Jun,2,23,Tuesday,-0.49,14117.21,0,Medium (16–35%)
ORD-009270,2021-03-31,CUST-0360,David Davis,Consumer,East,New York,PROD-0161,Furniture,Furnishings,Pro Chair 687,12076.68,9,0.0,3704.88,420.39,Net Banking,2021,3,Mar,1,13,Wednesday,30.68,11656.29,1,No Discount
ORD-009271,2021-07-31,CUST-0302,Mary Martin,Consumer,West,Oregon,PROD-0108,Technology,Machines,Eco Camera 533,11050.03,5,0.1,741.0,127.59,Card,2021,7,Jul,3,30,Saturday,6.71,10922.44,1,Low (≤15%)
ORD-009272,2021-02-12,CUST-0357,David Jones,Corporate,West,Arizona,PROD-0024,Technology,Copiers,Pro Monitor 453,9038.4,8,0.5,-1298.62,129.49,Cash,2021,2,Feb,1,6,Friday,-14.37,8908.91,0,High (>35%)
ORD-009273,2021-04-13,CUST-0341,Patricia Smith,Corporate,South,Florida,PROD-0147,Technology,Copiers,Eco Tablet 223,5577.85,9,0.0,1364.06,266.66,Cash,2021,4,Apr,2,15,Tuesday,24.45,5311.19,1,No Discount
ORD-009274,2021-08-26,CUST-0229,James Moore,Corporate,West,Arizona,PROD-0035,Furniture,Tables,Eco Cabinet 498,3478.86,3,0.0,1067.59,82.98,Card,2021,8,Aug,3,34,Thursday,30.69,3395.88,1,No Discount
ORD-009275,2022-07-25,CUST-0440,John Moore,Consumer,North,Ohio,PROD-0188,Office Supplies,Envelopes,Smart Scissors 328,484.1,4,0.0,84.15,160.16,UPI,2022,7,Jul,3,30,Monday,17.38,323.94,1,No Discount
ORD-009276,2023-09-16,CUST-0280,Barbara Williams,Consumer,East,New Jersey,PROD-0045,Technology,Accessories,Eco Printer 528,14495.56,9,0.2,92.42,150.62,Cash,2023,9,Sep,3,37,Saturday,0.64,14344.94,1,Medium (16–35%)
ORD-009277,2021-07-04,CUST-0231,James Thomas,Consumer,East,Pennsylvania,PROD-0122,Office Supplies,Paper,Pro Stapler 361,463.22,7,0.1,18.21,183.71,Net Banking,2021,7,Jul,3,26,Sunday,3.93,279.51,1,Low (≤15%)
ORD-009278,2021-05-16,CUST-0336,John Harris,Home Office,West,California,PROD-0055,Technology,Copiers,Basic Printer 686,9969.15,7,0.4,-2407.27,115.0,Net Banking,2021,5,May,2,19,Sunday,-24.15,9854.15,0,High (>35%)
ORD-009279,2022-12-31,CUST-0458,Michael Jackson,Home Office,North,Michigan,PROD-0156,Furniture,Tables,Eco Desk 481,3538.47,7,0.4,-271.0,229.29,Card,2022,12,Dec,4,52,Saturday,-7.66,3309.18,0,High (>35%)
ORD-009280,2022-04-15,CUST-0462,William White,Corporate,West,Oregon,PROD-0081,Furniture,Tables,Classic Sofa 262,1648.1,4,0.1,306.7,12.87,Cash,2022,4,Apr,2,15,Friday,18.61,1635.23,1,Low (≤15%)
ORD-009281,2021-08-21,CUST-0302,Mary Martin,Consumer,West,Oregon,PROD-0104,Technology,Accessories,Eco Monitor 474,7415.3,5,0.0,1598.04,37.26,Card,2021,8,Aug,3,33,Saturday,21.55,7378.04,1,No Discount
ORD-009282,2023-03-29,CUST-0262,John Moore,Consumer,South,Florida,PROD-0079,Furniture,Furnishings,Basic Chair 978,14946.49,9,0.0,810.59,48.47,Net Banking,2023,3,Mar,1,13,Wednesday,5.42,14898.02,1,No Discount
ORD-009283,2023-08-12,CUST-0065,Michael Moore,Corporate,West,Oregon,PROD-0046,Office Supplies,Paper,Eco Tape 533,493.35,5,0.5,-91.31,157.68,Cash,2023,8,Aug,3,32,Saturday,-18.51,335.67,0,High (>35%)
ORD-009284,2023-09-25,CUST-0116,Richard Moore,Corporate,South,Georgia,PROD-0166,Technology,Copiers,Basic Laptop 386,5994.09,3,0.3,-761.03,55.76,Net Banking,2023,9,Sep,3,39,Monday,-12.7,5938.33,0,Medium (16–35%)
ORD-009285,2022-07-31,CUST-0162,Robert Johnson,Corporate,North,Minnesota,PROD-0193,Office Supplies,Labels,Pro Folder 439,878.99,7,0.3,12.58,272.84,Card,2022,7,Jul,3,30,Sunday,1.43,606.15,1,Medium (16–35%)
ORD-009286,2021-06-01,CUST-0253,John Jackson,Corporate,East,Pennsylvania,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,38.77,2,0.1,8.22,97.4,UPI,2021,6,Jun,2,22,Tuesday,21.2,-58.63,1,Low (≤15%)
ORD-009287,2022-11-22,CUST-0046,Robert Harris,Corporate,North,Michigan,PROD-0159,Furniture,Tables,Elite Sofa 928,798.8,2,0.5,-197.5,65.9,Card,2022,11,Nov,4,47,Tuesday,-24.72,732.9,0,High (>35%)
ORD-009288,2022-11-16,CUST-0433,Mary Williams,Corporate,South,Texas,PROD-0189,Office Supplies,Envelopes,Pro Marker 487,498.16,9,0.0,171.04,58.57,Cash,2022,11,Nov,4,46,Wednesday,34.33,439.59,1,No Discount
ORD-009289,2022-02-20,CUST-0320,Linda Brown,Corporate,East,New Jersey,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,1199.16,8,0.0,143.95,118.82,Cash,2022,2,Feb,1,7,Sunday,12.0,1080.34,1,No Discount
ORD-009290,2022-12-01,CUST-0290,Robert Taylor,Corporate,North,Michigan,PROD-0030,Technology,Phones,Basic Speaker 123,6319.49,7,0.5,-1543.45,137.33,UPI,2022,12,Dec,4,48,Thursday,-24.42,6182.16,0,High (>35%)
ORD-009291,2022-09-18,CUST-0481,Patricia Johnson,Corporate,South,Virginia,PROD-0112,Office Supplies,Art,Ultra Scissors 159,426.56,3,0.0,131.82,99.09,Cash,2022,9,Sep,3,37,Sunday,30.9,327.47,1,No Discount
ORD-009292,2023-09-15,CUST-0470,John Smith,Home Office,West,California,PROD-0055,Technology,Copiers,Basic Printer 686,2353.61,1,0.2,-177.08,18.79,Cash,2023,9,Sep,3,37,Friday,-7.52,2334.82,0,Medium (16–35%)
ORD-009293,2021-08-18,CUST-0388,Sarah Miller,Home Office,West,California,PROD-0014,Office Supplies,Labels,Eco Marker 789,789.22,7,0.2,103.43,164.86,Card,2021,8,Aug,3,33,Wednesday,13.11,624.36,1,Medium (16–35%)
ORD-009294,2021-11-03,CUST-0095,Sarah Williams,Consumer,East,Pennsylvania,PROD-0017,Technology,Phones,Elite Monitor 696,3965.11,2,0.0,1037.96,98.65,Card,2021,11,Nov,4,44,Wednesday,26.18,3866.46,1,No Discount
ORD-009295,2021-10-31,CUST-0332,Joseph White,Corporate,South,Georgia,PROD-0102,Furniture,Furnishings,Basic Cabinet 346,6070.66,5,0.0,1383.31,163.8,Card,2021,10,Oct,4,43,Sunday,22.79,5906.86,1,No Discount
ORD-009296,2021-03-28,CUST-0268,Patricia Jackson,Home Office,North,Ohio,PROD-0155,Furniture,Tables,Premium Chair 163,457.55,3,0.3,50.09,19.39,Card,2021,3,Mar,1,12,Sunday,10.95,438.16,1,Medium (16–35%)
ORD-009297,2021-04-11,CUST-0077,Linda Davis,Corporate,East,Massachusetts,PROD-0151,Technology,Accessories,Ultra Laptop 464,11329.9,8,0.0,611.49,284.32,Card,2021,4,Apr,2,14,Sunday,5.4,11045.58,1,No Discount
ORD-009298,2023-11-05,CUST-0403,Mary Wilson,Consumer,West,Washington,PROD-0194,Office Supplies,Labels,Smart Notebook 427,26.89,1,0.3,-3.16,4.46,UPI,2023,11,Nov,4,44,Sunday,-11.75,22.43,0,Medium (16–35%)
ORD-009299,2023-11-16,CUST-0207,Mary Taylor,Home Office,West,California,PROD-0087,Furniture,Furnishings,Premium Chair 812,1701.02,3,0.2,-68.14,70.39,UPI,2023,11,Nov,4,46,Thursday,-4.01,1630.63,0,Medium (16–35%)
ORD-009300,2021-03-10,CUST-0053,Sarah Miller,Consumer,East,Connecticut,PROD-0027,Technology,Machines,Ultra Monitor 633,13398.33,9,0.4,-482.09,47.84,Card,2021,3,Mar,1,10,Wednesday,-3.6,13350.49,0,High (>35%)
ORD-009301,2022-10-30,CUST-0152,Joseph Taylor,Home Office,North,Minnesota,PROD-0163,Office Supplies,Art,Smart Notebook 319,1018.63,7,0.2,69.77,179.06,UPI,2022,10,Oct,4,43,Sunday,6.85,839.57,1,Medium (16–35%)
ORD-009302,2022-03-30,CUST-0156,Sarah Taylor,Consumer,North,Minnesota,PROD-0174,Office Supplies,Paper,Premium Stapler 882,276.49,10,0.0,43.98,296.69,UPI,2022,3,Mar,1,13,Wednesday,15.91,-20.2,1,No Discount
ORD-009303,2023-12-28,CUST-0191,Sarah Johnson,Corporate,North,Ohio,PROD-0041,Technology,Phones,Smart Tablet 965,4021.36,2,0.2,188.24,12.79,Cash,2023,12,Dec,4,52,Thursday,4.68,4008.57,1,Medium (16–35%)
ORD-009304,2023-02-05,CUST-0153,Mary Brown,Home Office,North,Ohio,PROD-0025,Furniture,Furnishings,Classic Chair 525,3075.25,3,0.0,315.41,87.44,Net Banking,2023,2,Feb,1,5,Sunday,10.26,2987.81,1,No Discount
ORD-009305,2023-03-05,CUST-0359,William Johnson,Home Office,West,Washington,PROD-0029,Office Supplies,Fasteners,Smart Folder 168,69.65,8,0.3,-11.63,240.62,Card,2023,3,Mar,1,9,Sunday,-16.7,-170.97,0,Medium (16–35%)
ORD-009306,2022-07-05,CUST-0276,Joseph Anderson,Consumer,North,Minnesota,PROD-0016,Technology,Accessories,Eco Camera 908,17617.25,10,0.0,4219.79,410.68,Net Banking,2022,7,Jul,3,27,Tuesday,23.95,17206.57,1,No Discount
ORD-009307,2022-02-08,CUST-0224,Susan Thomas,Consumer,South,Texas,PROD-0149,Technology,Copiers,Basic Tablet 192,1029.48,3,0.1,271.71,37.34,UPI,2022,2,Feb,1,6,Tuesday,26.39,992.14,1,Low (≤15%)
ORD-009308,2023-05-03,CUST-0343,Michael Taylor,Corporate,South,North Carolina,PROD-0040,Office Supplies,Binders,Eco Tape 725,852.45,9,0.4,-75.25,198.93,Cash,2023,5,May,2,18,Wednesday,-8.83,653.52,0,High (>35%)
ORD-009309,2023-10-14,CUST-0339,Susan Harris,Home Office,North,Ohio,PROD-0089,Furniture,Furnishings,Ultra Chair 492,1273.33,3,0.1,31.98,146.08,Card,2023,10,Oct,4,41,Saturday,2.51,1127.25,1,Low (≤15%)
ORD-009310,2021-12-13,CUST-0203,Susan Taylor,Consumer,North,Wisconsin,PROD-0136,Technology,Phones,Premium Tablet 877,12558.64,6,0.1,424.49,56.61,UPI,2021,12,Dec,4,50,Monday,3.38,12502.03,1,Low (≤15%)
ORD-009311,2022-03-30,CUST-0017,Robert Davis,Corporate,North,Ohio,PROD-0150,Furniture,Bookcases,Premium Stool 320,5395.17,4,0.3,303.39,51.49,Cash,2022,3,Mar,1,13,Wednesday,5.62,5343.68,1,Medium (16–35%)
ORD-009312,2023-04-15,CUST-0217,Joseph Taylor,Home Office,West,California,PROD-0084,Technology,Machines,Ultra Camera 539,11512.92,7,0.0,1290.83,325.25,Cash,2023,4,Apr,2,15,Saturday,11.21,11187.67,1,No Discount
ORD-009313,2023-10-18,CUST-0232,Jennifer Moore,Consumer,South,Texas,PROD-0011,Technology,Machines,Ultra Laptop 706,13472.25,7,0.0,848.18,245.85,Net Banking,2023,10,Oct,4,42,Wednesday,6.3,13226.4,1,No Discount
ORD-009314,2022-01-04,CUST-0082,Jessica Thomas,Consumer,East,Connecticut,PROD-0155,Furniture,Tables,Premium Chair 163,353.27,1,0.4,-74.07,40.67,Net Banking,2022,1,Jan,1,1,Tuesday,-20.97,312.6,0,High (>35%)
ORD-009315,2022-04-04,CUST-0251,James Moore,Corporate,West,Nevada,PROD-0116,Furniture,Tables,Premium Sofa 267,2596.43,3,0.3,-401.9,32.62,Cash,2022,4,Apr,2,14,Monday,-15.48,2563.81,0,Medium (16–35%)
ORD-009316,2023-06-29,CUST-0124,Michael Williams,Home Office,North,Minnesota,PROD-0024,Technology,Copiers,Pro Monitor 453,7055.38,8,0.0,2061.93,333.77,Card,2023,6,Jun,2,26,Thursday,29.22,6721.61,1,No Discount
ORD-009317,2023-04-14,CUST-0430,Mary Harris,Home Office,North,Minnesota,PROD-0012,Office Supplies,Paper,Premium Scissors 844,338.1,5,0.3,20.59,145.06,Net Banking,2023,4,Apr,2,15,Friday,6.09,193.04,1,Medium (16–35%)
ORD-009318,2023-05-18,CUST-0154,Robert Miller,Consumer,West,Oregon,PROD-0022,Technology,Copiers,Premium Laptop 200,1295.15,1,0.3,117.79,30.46,Card,2023,5,May,2,20,Thursday,9.09,1264.69,1,Medium (16–35%)
ORD-009319,2021-09-16,CUST-0315,Jessica Smith,Home Office,West,Oregon,PROD-0074,Office Supplies,Fasteners,Basic Stapler 914,256.87,2,0.0,68.78,61.42,UPI,2021,9,Sep,3,37,Thursday,26.78,195.45,1,No Discount
ORD-009320,2023-11-20,CUST-0335,Richard Thomas,Home Office,East,New York,PROD-0120,Office Supplies,Labels,Basic Stapler 608,7.32,2,0.4,-0.98,7.5,Net Banking,2023,11,Nov,4,47,Monday,-13.39,-0.18,0,High (>35%)
ORD-009321,2022-11-25,CUST-0105,John Davis,Consumer,West,Nevada,PROD-0156,Furniture,Tables,Eco Desk 481,17117.37,9,0.0,4857.89,435.84,Net Banking,2022,11,Nov,4,47,Friday,28.38,16681.53,1,No Discount
ORD-009322,2021-04-14,CUST-0278,David Johnson,Corporate,North,Ohio,PROD-0069,Office Supplies,Binders,Eco Scissors 484,673.36,9,0.5,-54.37,317.21,Net Banking,2021,4,Apr,2,15,Wednesday,-8.07,356.15,0,High (>35%)
ORD-009323,2022-12-31,CUST-0159,David Jones,Consumer,West,Washington,PROD-0138,Furniture,Tables,Elite Cabinet 161,5764.75,7,0.0,1259.68,83.37,UPI,2022,12,Dec,4,52,Saturday,21.85,5681.38,1,No Discount
ORD-009324,2023-03-15,CUST-0277,Joseph Williams,Home Office,South,Florida,PROD-0120,Office Supplies,Labels,Basic Stapler 608,1636.77,9,0.0,461.46,62.13,Cash,2023,3,Mar,1,11,Wednesday,28.19,1574.64,1,No Discount
ORD-009325,2023-11-01,CUST-0052,Mary Anderson,Consumer,East,Connecticut,PROD-0127,Technology,Accessories,Smart Monitor 377,3576.22,2,0.0,1085.01,68.41,Cash,2023,11,Nov,4,44,Wednesday,30.34,3507.81,1,No Discount
